addr1,addr2,areacode,booktour,cat1,cat2,cat3,contentid,contenttypeid,createdtime,dist,firstimage,firstimage2,cpyrhtDivCd,mapx,mapy,mlevel,modifiedtime,sigungucode,tel,title
경기도 가평군 상면 수목원로 432,,31,,A02,A0207,A02070200,2658063,15,20200602024258,38303.160496187156,http://tong.visitkorea.or.kr/cms/resource/90/2988890_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/90/2988890_image3_1.jpg,Type3,127.3525568480,37.7440126130,6,20240530112947,1,1544-6703,아침고요수목원 수국전시회
경기도 가평군 상면 수목원로 432,아침고요수목원,31,,A02,A0207,A02070200,663045,15,20081206023521,38352.098333893875,http://tong.visitkorea.or.kr/cms/resource/52/3430052_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/52/3430052_image3_1.jpg,Type3,127.3525845994,37.7448402954,6,20241202131826,1,1544-6703,아침고요수목원 오색별빛정원전
경기도 동두천시 천보산로 567-12 (탑동동),니지모리스튜디오,31,,A02,A0207,A02070200,3384581,15,20241011094836,35913.89543067801,http://tong.visitkorea.or.kr/cms/resource/97/3384497_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/97/3384497_image3_1.jpg,Type3,127.0924044440,37.8796198573,6,20241011095833,10,031-857-5557,아키마츠리
충청남도 아산시 신정로 616 (방축동),,34,,A02,A0207,A02070200,2996860,15,20230802164127,88456.7718962272,http://tong.visitkorea.or.kr/cms/resource/89/3333789_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/89/3333789_image3_1.jpg,Type3,126.9839287142,36.7715713070,6,20240719105035,9,041-530-6314,아트밸리 아산 신정호 SUMMER FESTIVAL
충청남도 아산시 신정로 616 신정호공원,,34,,A02,A0207,A02070200,2867400,15,20221014134802,88456.7718962272,http://tong.visitkorea.or.kr/cms/resource/16/3372316_image2_1.png,http://tong.visitkorea.or.kr/cms/resource/16/3372316_image3_1.png,Type3,126.9839287142,36.7715713070,6,20240924095004,9,1422-42,아트밸리 아산 재즈페스티벌 with 자라섬
전북특별자치도 전주시 완산구 노송광장로 10 (서노송동),전주시청,37,,A02,A0207,A02070200,3368690,15,20240919102223,194196.99279064263,http://tong.visitkorea.or.kr/cms/resource/67/3368667_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/67/3368667_image3_1.jpg,Type3,127.1477893271,35.8240242921,6,20240919111618,12,063-231-6600~1,"안녕, 새활용 Festival"
경상북도 안동시 상아동,569 안동 월영교 일원,35,,A02,A0207,A02070200,2661137,15,20200625222840,192719.18811363738,http://tong.visitkorea.or.kr/cms/resource/30/3301230_image2_1.JPG,http://tong.visitkorea.or.kr/cms/resource/30/3301230_image3_1.JPG,Type3,128.7609251776,36.5766899695,6,20240725153814,11,054-857-8561,"안동 문화유산 야행 ""월영야행"""
경상북도 안동시 공단로 171-10 (정하동),,35,,A02,A0207,A02070200,2993769,15,20230713170733,191305.83810401283,http://tong.visitkorea.or.kr/cms/resource/42/2993742_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/42/2993742_image3_1.jpg,Type3,128.7205266664,36.5532141087,6,20240717215616,11,054-840-3425,안동 수페스타
경상북도 안동시 축제장길 200 (운흥동),"탈춤공원, 중앙선1942안동역, 원도심, 하회마을 등",35,,A02,A0207,A02070100,506670,15,20080307215853,191557.57395574503,http://tong.visitkorea.or.kr/cms/resource/05/2689905_image2_1.png,http://tong.visitkorea.or.kr/cms/resource/05/2689905_image2_1.png,Type3,128.7306588876,36.5605523512,6,20240925101448,11,054-840-3400,안동국제탈춤페스티벌
경상북도 안동시 축제장길 200 (운흥동),,35,,A02,A0207,A02070200,3109677,15,20240315172102,191557.57395574503,http://tong.visitkorea.or.kr/cms/resource/15/3115315_image2_1.JPG,http://tong.visitkorea.or.kr/cms/resource/15/3115315_image3_1.JPG,Type3,128.7306588876,36.5605523512,6,20240426150805,11,054-840-3424,안동벚꽃축제
경기도 안산시 상록구 부곡동,성호로 113  성호공원,31,,A02,A0207,A02070200,1810345,15,20130509011043,30194.30570027795,http://tong.visitkorea.or.kr/cms/resource/55/3303855_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/55/3303855_image3_1.jpg,Type3,126.8594361495,37.3146646911,6,20240529134528,15,031-415-0041,안산 성호문화제
경기도 안산시 단원구 광덕대로 157,(고잔동),31,,A02,A0207,A02070200,513326,15,20080315010446,31625.72201485875,http://tong.visitkorea.or.kr/cms/resource/25/3404625_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/25/3404625_image3_1.jpg,Type3,126.8298361705,37.3107923927,6,20241105132301,15,031-481-4000,안산국제거리극축제
경기도 안산시 단원구 동산로 270 (초지동),,31,,A02,A0207,A02070200,2039499,15,20151109183504,30755.980624146632,http://tong.visitkorea.or.kr/cms/resource/81/3368581_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/81/3368581_image3_1.jpg,Type3,126.8124400868,37.3267818975,6,20240913152341,15,031-269-6131,안산시와 함께하는 경기건축문화제
경기도 안성시 죽산면 곰내미길 48,광혜원 저수지,31,,A02,A0207,A02070200,1765272,15,20121212010051,73582.1203730243,http://tong.visitkorea.or.kr/cms/resource/48/2932748_image2_1.JPG,http://tong.visitkorea.or.kr/cms/resource/48/2932748_image3_1.JPG,Type3,127.4225243072,37.0074602862,6,20241211140437,16,031-674-4528,안성 동막골 빙어축제
경기도 안성시 보개면 남사당로 198-2,,31,,A02,A0207,A02070100,506690,15,20080307222029,66339.25413872705,http://tong.visitkorea.or.kr/cms/resource/04/3377804_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/04/3377804_image3_1.jpg,Type3,127.3101782044,37.0318776686,6,20241218090917,16,031-678-2511,안성맞춤 남사당 바우덕이 축제
경기도 안성시 서운면 양촌리,480번지 일원,31,,A02,A0207,A02070200,615807,15,20080828222857,72810.46244061558,http://tong.visitkorea.or.kr/cms/resource/48/1691048_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/48/1691048_image3_1.jpg,Type3,127.2569991549,36.9507194067,6,20240904105737,16,031-678-3732,안성맞춤포도축제
경상북도 안동시 풍천면 갈전리,경상북도청 천년숲,35,,A02,A0207,A02070200,2856675,15,20220920183034,174836.77496082496,http://tong.visitkorea.or.kr/cms/resource/50/3359450_image2_1.JPG,http://tong.visitkorea.or.kr/cms/resource/50/3359450_image3_1.JPG,Type3,128.5037426382,36.5710746699,6,20240905132524,11,054-880-6732,안아드림 페스티벌
경기도 안양시 동안구 평촌대로 389 (비산동),,31,,A02,A0207,A02070200,3301082,15,20240513160119,18298.40067638597,http://tong.visitkorea.or.kr/cms/resource/75/3301075_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/75/3301075_image3_1.jpg,Type3,126.9494587553,37.4056501862,6,20240514103624,17,031-8045-5131,안양스마T움축제
서울특별시 구로구 신도림동,282-38 안양천 생태초화원,1,,A02,A0207,A02070200,3384223,15,20241010174327,11289.562424272453,http://tong.visitkorea.or.kr/cms/resource/13/3384213_image2_1.JPG,http://tong.visitkorea.or.kr/cms/resource/13/3384213_image3_1.JPG,Type3,126.8767818560,37.5110699828,6,20241101165039,7,02-860-2282,안양천 빛축제
경기도 안양시 동안구 관평로 149 (평촌동),,31,,A02,A0207,A02070200,2846034,15,20220830145429,19871.891676219937,http://tong.visitkorea.or.kr/cms/resource/18/2846018_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/18/2846018_image3_1.jpg,Type3,126.9613442188,37.3901883031,6,20240828093315,17,031-8045-5779,안양청년축제
경기도 안양시 동안구 관평로 149 중앙공원관리부속,,31,,A02,A0207,A02070200,1390147,15,20110922003558,19871.891676219937,http://tong.visitkorea.or.kr/cms/resource/75/3400575_image2_1.JPG,http://tong.visitkorea.or.kr/cms/resource/75/3400575_image3_1.JPG,Type3,126.9613442188,37.3901883031,6,20241101163542,17,031-687-0545,안양춤축제
대구광역시 남구 대명로36길,(대명동),4,,A02,A0207,A02070200,2024158,15,20150819231308,238686.43977422745,http://tong.visitkorea.or.kr/cms/resource/62/3113962_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/62/3113962_image3_1.jpg,Type3,128.5766763071,35.8387565091,6,20240417142548,1,010-5048-9630,안지랑 막페스티벌
강원특별자치도 횡성군 안흥면 주천강로 1868,,32,,A02,A0207,A02070200,2027215,15,20150904003443,105792.82832790005,http://tong.visitkorea.or.kr/cms/resource/74/3013274_image2_1.JPG,http://tong.visitkorea.or.kr/cms/resource/74/3013274_image3_1.JPG,Type3,128.1550716631,37.4100300968,6,20240829162255,18,033-340-2742,안흥찐빵축제
서울특별시 용산구 양녕로 445 (이촌동),,1,,A02,A0207,A02070200,3369895,15,20240919172801,6010.938405708566,http://tong.visitkorea.or.kr/cms/resource/89/3369889_image2_1.png,http://tong.visitkorea.or.kr/cms/resource/89/3369889_image3_1.png,Type3,126.9580520415,37.5177178854,6,20241017100857,21,010-2360-9006,알리다 페스티벌
서울특별시 강남구 도산대로45길 20 (신사동),,1,,A02,A0207,A02070200,3385983,15,20241011161556,6886.163095772406,http://tong.visitkorea.or.kr/cms/resource/82/3385982_image2_1.png,http://tong.visitkorea.or.kr/cms/resource/82/3385982_image3_1.png,Type3,127.0356170227,37.5240046579,6,20241015092700,1,010-2303-3304,압구정로데오 페스티벌
대구광역시 남구 앞산순환로 365 (대명동),,4,,A02,A0207,A02070200,3438737,15,20241206134331,238675.34006470826,http://tong.visitkorea.or.kr/cms/resource/45/3438645_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/45/3438645_image3_1.jpg,Type3,128.5657357794,35.8324431329,6,20241206144720,1,053-664-2172,앞산크리스마스축제
광주광역시 서구 천변좌로 238 (양동),,5,,A02,A0207,A02070200,3111564,15,20240326094910,268071.73916693515,http://tong.visitkorea.or.kr/cms/resource/57/3111557_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/57/3111557_image3_1.jpg,Type3,126.9024421260,35.1542487850,6,20240612160354,5,062-945-5670,양동통맥축제
경상남도 양산시 양산대로 849,양산천 둔치 및 양산종합운동장,36,,A02,A0207,A02070200,1392557,15,20110928010654,306857.965890653,http://tong.visitkorea.or.kr/cms/resource/51/3347851_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/51/3347851_image3_1.jpg,Type3,129.0322167220,35.3447122789,6,20240814094806,10,055-392-2547~8,양산삽량문화축전
강원특별자치도 양양군 양양읍 일출로 589,,32,,A02,A0207,A02070200,506708,15,20080307223354,156335.51806451197,http://tong.visitkorea.or.kr/cms/resource/49/3403949_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/49/3403949_image3_1.jpg,Type3,128.6235231224,38.0728789079,6,20241101132432,7,033-671-3803,양양송이연어축제
서울특별시 서초구 양재동,261-23,1,,A02,A0207,A02070200,3011948,15,20230918141849,11498.517648578974,http://tong.visitkorea.or.kr/cms/resource/47/3011947_image2_1.png,http://tong.visitkorea.or.kr/cms/resource/47/3011947_image3_1.png,Type3,127.0415261579,37.4766713709,6,20241021161440,15,070-4694-1024,양재 아트 살롱
서울특별시 서초구 강남대로 27 (양재동),,1,,A02,A0207,A02070200,2618530,15,20190911233328,12391.154657901872,http://tong.visitkorea.or.kr/cms/resource/88/3396288_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/88/3396288_image3_1.jpg,Type3,127.0407514903,37.4673918780,6,20241101174735,15,02-423-7088,양재 플라워 페스타
서울특별시 서초구 양재동,261-23,1,,A02,A0207,A02070200,2540520,15,20180324014329,11499.178475902989,http://tong.visitkorea.or.kr/cms/resource/18/3113918_image2_1.png,http://tong.visitkorea.or.kr/cms/resource/18/3113918_image3_1.png,Type3,127.0415289351,37.4766658159,6,20240422111914,15,02-2155-8607,양재천 벚꽃 등(燈) 축제
서울특별시 서초구 양재천로 125-10 (양재동),,1,,A02,A0207,A02070200,3410659,15,20241108151807,11296.799732592468,http://tong.visitkorea.or.kr/cms/resource/56/3410656_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/56/3410656_image3_1.jpg,Type3,127.0413761150,37.4786628037,6,20241108161939,15,070-8892-4020,양재풍류살롱
경기도 양주시 광적면 삼일로 20,가납리비행장,31,,A02,A0207,A02070200,3113995,15,20240417174131,28005.16508043523,http://tong.visitkorea.or.kr/cms/resource/93/3113993_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/93/3113993_image3_1.jpg,Type3,126.9872102037,37.8207359280,6,20240710175159,18,031-8082-6161,양주 x 지작사 드론봇 페스티벌
경기도 양주시 장흥면 권율로 594,장흥자연휴양림,31,,A02,A0207,A02070200,1787332,15,20130124201550,21087.055995772615,http://tong.visitkorea.or.kr/cms/resource/08/3072908_image2_1.jpeg,http://tong.visitkorea.or.kr/cms/resource/08/3072908_image3_1.jpeg,Type3,126.9684887063,37.7581595486,6,20240503145258,18,031-826-2975,양주 눈꽃축제
경기도 양주시 부흥로1399번길 15 (유양동),양주 관아지 일원,31,,A02,A0207,A02070200,3000203,15,20230824155528,24420.2012346767,http://tong.visitkorea.or.kr/cms/resource/42/3354242_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/42/3354242_image3_1.jpg,Type3,127.0295156915,37.7851075100,6,20240911170739,18,031-8082-5673,양주 문화유산 야행
경기도 양주시 권율로 594,,31,,A02,A0208,A02081300,2873711,15,20221024164033,21092.94010000395,http://tong.visitkorea.or.kr/cms/resource/81/2873681_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/81/2873681_image3_1.jpg,Type3,126.9685442552,37.7582150989,6,20221024164052,18,031-855-3010,양주 조각숲 나들이(전시)
경기도 양주시 광사동,812 나리농원,31,,A02,A0207,A02070200,2505140,15,20170831011943,25923.68514076991,http://tong.visitkorea.or.kr/cms/resource/37/3354837_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/37/3354837_image3_1.jpg,Type3,127.0837162350,37.7872387983,6,20240905101322,18,031-8082-5653,양주 천만송이 천일홍 축제
경기도 양주시 회암사길 11 회암사지 박물관,,31,,A02,A0207,A02070200,2508126,15,20170920223548,32145.654043659586,http://tong.visitkorea.or.kr/cms/resource/34/3112334_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/34/3112334_image3_1.jpg,Type3,127.1029879178,37.8412745188,6,20240523164534,18,031-8082-5653,양주 회암사지 왕실축제
서울특별시 양천구 신월동,산68-3,1,,A02,A0207,A02070200,3018312,15,20231005175429,14120.673373161979,http://tong.visitkorea.or.kr/cms/resource/11/3018311_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/11/3018311_image3_1.jpg,Type3,126.8318633073,37.5260591072,6,20240906130826,19,"02-2021-8913, 8901",양천 락(樂) 페스티벌
서울특별시 양천구 신월로 301-1 (신정동),신정네거리역 일대 (서울남부지방법원 방향 약 600M 구간),1,,A02,A0207,A02070200,3384023,15,20241010155805,12451.408155591687,http://tong.visitkorea.or.kr/cms/resource/90/3383990_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/90/3383990_image3_1.jpg,Type3,126.8544419332,37.5214683762,6,20241010160342,19,02-2021-8943,양천가족 거리축제
충청남도 논산시 양촌면 인천리,132-2,34,,A02,A0207,A02070200,1139979,15,20101203024657,160659.33070457974,http://tong.visitkorea.or.kr/cms/resource/74/3037974_image2_1.png,http://tong.visitkorea.or.kr/cms/resource/74/3037974_image3_1.png,Type3,127.2406394739,36.1360403538,6,20241129094414,3,041-730-2928,양촌곶감축제
경기도 양평군 지평면 송현리,140-1,31,,A02,A0207,A02070200,3300182,15,20240508174459,58644.12089073894,http://tong.visitkorea.or.kr/cms/resource/81/3300181_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/81/3300181_image3_1.jpg,Type3,127.6316891818,37.4787374168,6,20240612091619,19,031-770-3399,양평 밀 축제
경기도 양평군 단월면 백동길 269-19,백동저수지,31,,A02,A0207,A02070200,2469685,15,20161227194234,62476.117938984986,http://tong.visitkorea.or.kr/cms/resource/27/3072627_image2_1.JPG,http://tong.visitkorea.or.kr/cms/resource/27/3072627_image3_1.JPG,Type3,127.6843181301,37.5610399614,6,20240503142845,19,031-771-7750,양평 빙어축제
경기도 양평군 용문산로 656 용문산 매표소,,31,,A02,A0207,A02070200,993743,15,20100407234937,53463.20575501316,http://tong.visitkorea.or.kr/cms/resource/12/3112612_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/12/3112612_image3_1.jpg,Type3,127.5823639139,37.5463842253,6,20240417204333,19,031-770-1072,양평 용문산 산나물축제
경기도 양평군 단월면 곱다니길 55-2,,31,,A02,A0207,A02070200,1988391,15,20150213023346,60372.74358499502,http://tong.visitkorea.or.kr/cms/resource/91/3107391_image2_1.JPG,http://tong.visitkorea.or.kr/cms/resource/91/3107391_image3_1.JPG,Type3,127.6573663730,37.5144948588,6,20240426110357,19,031-775-5205,양평딸기송어축제
경기도 양평군 곱다니길 55-2,,31,,A02,A0207,A02070200,2990463,15,20230613140409,60376.30872603655,http://tong.visitkorea.or.kr/cms/resource/58/2990458_image2_1.JPG,http://tong.visitkorea.or.kr/cms/resource/58/2990458_image3_1.JPG,Type3,127.6574135888,37.5145504080,6,20240517131206,19,031-775-5205,양평메기수염축제
경기도 양평군 곱다니길 55-2,,31,,A02,A0207,A02070200,1762432,15,20121205185629,60376.30872603655,http://tong.visitkorea.or.kr/cms/resource/91/3108391_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/91/3108391_image3_1.jpg,Type3,127.6574135888,37.5145504080,6,20241129152819,19,031-775-5205,양평빙송어축제
서울특별시 마포구 토정로 2 (합정동),양화진역사공원과 한강 일대,1,,A02,A0207,A02070200,2485661,15,20170316014417,6753.525571124017,http://tong.visitkorea.or.kr/cms/resource/88/3329988_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/88/3329988_image3_1.jpg,Type3,126.9112194122,37.5455971416,6,20240705153648,13,070-4290-6966,양화진 근대사 뱃길탐방
광주광역시 동구 문화전당로 38,,5,,A02,A0207,A02070200,2490640,15,20170420202738,268942.4557466223,http://tong.visitkorea.or.kr/cms/resource/55/2986555_image2_1.png,http://tong.visitkorea.or.kr/cms/resource/55/2986555_image3_1.png,Type3,126.9192936186,35.1460861028,6,20240425171550,3,1899-5566,어린이 가족문화축제 하우펀 10
경상북도 영주시 순흥면 선비세상로 1,,35,,A02,A0207,A02070200,3115750,15,20240430103844,159172.76280354147,http://tong.visitkorea.or.kr/cms/resource/32/3115732_image2_1.JPG,http://tong.visitkorea.or.kr/cms/resource/32/3115732_image3_1.JPG,Type3,128.5853499251,36.9308655790,6,20240502104945,14,054-630-9700,어린이선비축제
충청남도 아산시 영인면 월선길 20-42,,34,,A02,A0207,A02070200,2810416,15,20220311140459,77407.34711983522,http://tong.visitkorea.or.kr/cms/resource/65/3109465_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/65/3109465_image3_1.jpg,Type3,126.9263422708,36.8725197718,6,20240315151612,9,041-541-2582,억만송이 봄꽃대향연 튤립 수선화 축제
서울특별시 영등포구 영등포로2길 62 (문래동5가),,1,,A02,A0207,A02070200,3390114,15,20241017131639,10486.25715423181,http://tong.visitkorea.or.kr/cms/resource/03/3390103_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/03/3390103_image3_1.jpg,Type3,126.8819728572,37.5179137245,6,20241018170030,20,02-706-0168,언더브릿지 상상게더링
강원특별자치도 화천군 화천읍 산천어길 137,,32,,A02,A0207,A02070100,507599,15,20080310204754,88548.86234403202,http://tong.visitkorea.or.kr/cms/resource/00/3064900_image2_1.png,http://tong.visitkorea.or.kr/cms/resource/00/3064900_image3_1.png,Type3,127.7099022603,38.1126818434,6,20240813105112,17,1688-3005,얼음나라화천 산천어축제
인천광역시 서구 백석동,자원순환로 170,2,,A02,A0207,A02070200,3380571,15,20241007142209,29129.397132505732,http://tong.visitkorea.or.kr/cms/resource/50/3380550_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/50/3380550_image3_1.jpg,Type3,126.6540698109,37.5756835131,6,20241010111130,7,032-510-6043,업사이클페스티벌
경기도 가평군 청평면 에덴벚꽃길 139,,31,,A02,A0207,A02070200,2484272,15,20170308232844,50207.33834877664,http://tong.visitkorea.or.kr/cms/resource/79/3108679_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/79/3108679_image3_1.jpg,Type3,127.4770526297,37.7855989511,6,20240325154605,1,031-585-0025,에덴벚꽃길 벚꽃축제
서울특별시 영등포구 여의서로 62 (여의도동),,1,,A02,A0207,A02070200,3351652,15,20240821151111,6587.424823793105,http://tong.visitkorea.or.kr/cms/resource/80/3351580_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/80/3351580_image3_1.jpg,Type3,126.9232409242,37.5319183907,6,20240821151831,20,02-766-3262,여민락 문화교류축제 통:로
전라남도 여수시 선어시장길 6 (중앙동),이순신광장 및 선소 일원,38,,A02,A0207,A02070200,553315,15,20080424185920,321092.9624255718,http://tong.visitkorea.or.kr/cms/resource/58/3113158_image2_1.JPG,http://tong.visitkorea.or.kr/cms/resource/58/3113158_image3_1.JPG,Type3,127.7363903743,34.7396152373,6,20240523165330,13,061-659-4743,여수 거북선축제
전라남도 여수시 동문로 11 (군자동),,38,,A02,A0207,A02070200,3348286,15,20240814135936,320910.66096435057,http://tong.visitkorea.or.kr/cms/resource/52/3348252_image2_1.png,http://tong.visitkorea.or.kr/cms/resource/52/3348252_image3_1.png,Type3,127.7365903130,34.7413289380,6,20240814140838,13,061-681-1561,여수 문화유산야행
전라남도 여수시 돌산읍 돌산로 3617-18,,38,,A02,A0208,A02081300,2494465,15,20170531010954,322176.9644657427,http://tong.visitkorea.or.kr/cms/resource/78/3084378_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/78/3084378_image3_1.jpg,Type3,127.7369794626,34.7297302429,6,20240122103239,13,1522-8905,여수 야경불꽃크루즈
전라남도 여수시 학동,선소 및 용기공원 일원,38,,A02,A0207,A02070200,3406027,15,20241105093825,317910.18406292115,http://tong.visitkorea.or.kr/cms/resource/02/3406002_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/02/3406002_image3_1.jpg,Type3,127.6613631714,34.7566398102,6,20241105094317,13,061-659-4744,여수동동북축제
전라남도 여수시 박람회길 1 (덕충동),,38,,A02,A0207,A02070200,2874909,15,20221025145457,320070.5790367274,http://tong.visitkorea.or.kr/cms/resource/72/3393672_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/72/3393672_image3_1.jpg,Type3,127.7469836066,34.7508669389,6,20241021175831,13,061-664-4772,여수밤바다불꽃축제
전라남도 여수시 돌산읍 향일암로 60,대한불교조계종 향일암 일원,38,,A02,A0207,A02070200,661446,15,20081204001133,338164.03763591486,http://tong.visitkorea.or.kr/cms/resource/41/2579941_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/41/2579941_image2_1.jpg,Type3,127.8030076977,34.5938299207,6,20241129095940,13,061-659-4743,여수향일암일출제
경기도 여주시 천송동,575,31,,A02,A0207,A02070200,2470088,15,20161229024318,66598.60498492459,http://tong.visitkorea.or.kr/cms/resource/00/2952500_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/00/2952500_image3_1.jpg,Type3,127.6506121173,37.2984780671,6,20240125170307,20,010-7918-1532,여주 남한강 대보름 달집태우기 축제
경기도 여주시 금사면 이여로 1278,,31,,A02,A0207,A02070200,141251,15,20060904090000,52838.45489039118,http://tong.visitkorea.or.kr/cms/resource/36/3300136_image2_1.JPG,http://tong.visitkorea.or.kr/cms/resource/36/3300136_image3_1.JPG,Type3,127.5322257741,37.3892376216,6,20240509165351,20,031-887-3893,여주금사참외축제
경기도 여주시 천송동,290-3,31,,A02,A0207,A02070200,552022,15,20080422021406,66968.8558172837,http://tong.visitkorea.or.kr/cms/resource/89/2986489_image2_1.JPG,http://tong.visitkorea.or.kr/cms/resource/89/2986489_image3_1.JPG,Type3,127.6558060674,37.2993336185,6,20240409113041,20,031-881-9692,여주도자기축제
경기도 여주시 천송동,290-3,31,,A02,A0207,A02070100,1147035,15,20101216185755,66974.18342088712,http://tong.visitkorea.or.kr/cms/resource/17/3344417_image2_1.JPG,http://tong.visitkorea.or.kr/cms/resource/17/3344417_image3_1.JPG,Type3,127.6557727420,37.2991725260,6,20241004184144,20,031-881-9692,여주오곡나루축제
경기도 여주시 흥천면 귀백리,168-3번지 일원,31,,A02,A0207,A02070200,2541370,15,20180402224709,56827.97879447285,http://tong.visitkorea.or.kr/cms/resource/50/2952450_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/50/2952450_image3_1.jpg,Type3,127.5587995403,37.3484483837,6,20240326162201,20,031-887-3875,여주흥천남한강 벚꽃축제
서울특별시 강남구 영동대로 513 (삼성동),,1,,A02,A0208,A02081300,3416329,15,20241114172740,9328.144268245822,http://tong.visitkorea.or.kr/cms/resource/14/3416314_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/14/3416314_image3_1.jpg,Type3,127.0592179950,37.5119175967,6,20241114173902,1,02-742-1915,여행가는 가을 문화관광축제 홍보 기획전
"서울특별시 마포구 성미산로23길 54 (연남동, 연남아파트)",,1,,A02,A0207,A02070200,3368863,15,20240919132745,5466.603631048124,http://tong.visitkorea.or.kr/cms/resource/09/3404209_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/09/3404209_image3_1.jpg,Type3,126.9202152454,37.5657282959,6,20241105091245,13,02-3153-6860,연남동 주민화합대축제
서울특별시 종로구 우정국로 55 (견지동),,1,,A02,A0207,A02070200,531460,15,20080415015603,619.0141283819386,http://tong.visitkorea.or.kr/cms/resource/75/3115875_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/75/3115875_image3_1.jpg,Type3,126.9827509785,37.5739784579,6,20240531113251,23,02-2011-1745,연등회
충청남도 논산시 연산면 연산4길 10-4,,34,,A02,A0207,A02070200,639993,15,20081021235444,151554.7722322712,http://tong.visitkorea.or.kr/cms/resource/73/3371373_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/73/3371373_image3_1.jpg,Type3,127.2167089160,36.2161641160,6,20240923141403,3,041-730-2945,연산대추축제
인천광역시 연수구 센트럴로 350 (송도동),,2,,A02,A0207,A02070200,2849159,15,20220905173035,36085.05335359203,http://tong.visitkorea.or.kr/cms/resource/15/3359015_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/15/3359015_image3_1.jpg,Type3,126.6305766927,37.4052529114,6,20240912154322,8,032-749-7330,연수 능허대 문화축제
"부산광역시 연제구 고분로13번길 25 (연산동, 연산동 쌍용아파트)",,6,,A02,A0207,A02070200,3393256,15,20241021145505,323756.3079415163,http://tong.visitkorea.or.kr/cms/resource/69/3393169_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/69/3393169_image3_1.jpg,Type3,129.0845137227,35.1871559163,6,20241021150759,13,051-852-1021,연제오방맛길 빛 축제
경기도 연천군 전곡읍 양연로 1510,,31,,A02,A0207,A02070100,534220,15,20080417001842,49767.21054949714,http://tong.visitkorea.or.kr/cms/resource/68/3107268_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/68/3107268_image3_1.jpg,Type3,127.0611506837,38.0122815870,6,20240611130608,21,031-839-2378,연천 구석기축제
경기도 연천군 연천읍 연천로 275,,31,,A02,A0207,A02070200,3361334,15,20240906154328,59657.20183178604,http://tong.visitkorea.or.kr/cms/resource/09/3361309_image2_1.png,http://tong.visitkorea.or.kr/cms/resource/09/3361309_image3_1.png,Type3,127.0740080375,38.1008103658,6,20240919133156,21,031-839-2314,연천고려인삼축제
